Andorra;9.632828806595166
Luxembourg;6.7229847498102275
Montenegro;6.658180403804674
San_Marino;5.651176965721418
French_Polynesia;5.592137064289167
Czechia;5.456243309733516
Bahrain;5.4316936028331115
Belgium;5.307494143216034
Armenia;5.02689902519772
Qatar;4.977311656381496
United_States_of_America;4.940287815610559
Georgia;4.780444770041348
Aruba;4.749318032170069
Slovenia;4.628460268305951
Panama;4.545148406665348
Switzerland;4.357514465107314
Croatia;4.314901504963145
Guam;4.247586598523566
Israel;4.2005321283620285
Liechtenstein;3.944968471520142
Serbia;3.8259768711288897
Spain;3.687011926183702
Puerto_Rico;3.653025631655237
Austria;3.6126439603669804
France;3.546858295889165
Netherlands;3.545539988252628
North_Macedonia;3.5451767148163915
Kuwait;3.4755246932727877
Lithuania;3.400670821964481
Portugal;3.393568136284538
Argentina;3.3455502848047733
Brazil;3.2702998010623276
Holy_See;3.190184049079755
Gibraltar;3.189343143653949
Moldova;3.129110237338305
Sweden;3.1289561234718626
Bosnia_and_Herzegovina;3.063225121614736
Italy;3.0545491511814884
Peru;3.029710866612723
Chile;3.017718150056181
Poland;2.990760863325055
Costa_Rica;2.9904938246412476
Sint_Maarten;2.9064143999622547
Hungary;2.904707740580037
Romania;2.8655705969231797
Colombia;2.8323197775549485
United_Kingdom;2.77491843907655
Kosovo;2.5899274175343314
Jordan;2.5700038320294105
Bulgaria;2.563542860261207
Oman;2.5374915175742996
Maldives;2.5177180072962595
Palestine;2.5024380588514683
Slovakia;2.439884918981488
Belize;2.3811902620974457
Malta;2.249173857634042
Curaçao;2.217558116054656
Lebanon;2.137196896776103
Cape_Verde;2.0651493992028165
Ukraine;2.047263964932388
Monaco;2.0190418618709383
Turks_and_Caicos_islands;2.0134052468974186
Bahamas;1.9702890476166024
United_Arab_Emirates;1.8929277707259569
Denmark;1.8903973265271359
Russia;1.8193507113689746
Azerbaijan;1.7503873267156456
United_States_Virgin_Islands;1.7278803583893516
Cyprus;1.7240572257760312
Belarus;1.6958110890038718
Albania;1.6954144158086826
Jersey;1.6503395302237558
Germany;1.6105645328148315
Iceland;1.5566218756215142
Ireland;1.5534517070942693
South_Africa;1.470268920355857
Iraq;1.4618089148227176
Dominican_Republic;1.4404750852433807
Estonia;1.3628266481484277
Libya;1.3394264777638443
Latvia;1.3372618710311839
Iran;1.3366505417855608
Paraguay;1.328414415557703
Bolivia;1.278109062179767
